index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_r0	state_r1	state_r2	speed_r0	speed_r1	speed_r2	actuation_r0	actuation_r1	actuation_r2	objective	
814	1593.938573	2.323805	True	0.7585292943878622	0.657969554806998	1.543330711941	1.3648282452003193	1.011356164836691	0.6551245596911895	[-2.5472905656229003, -0.0077450526238189744, 0.25965717458573545, 0.001515704142529937, 0.0007144212542190683, -0.0016994085256240871]	[-0.06726514070571117, -0.4994742541029385, 0.8856231102575464, -3.7221849758102596e-05, 0.0005223147546323277, 0.0011870236752865072]	[2.575302210712228, -0.29834515056903166, 0.964014931509933, 0.0012027467669902378, -0.0003587428272498403, -0.002520952458320162]	[-0.4288849364967417, -0.006725621572741253, -0.46943170678154894, 0.007059362278681583, 0.005308868567600649, 0.0034988495681958186]	[-0.731983932414522, -0.3849413134628086, -0.3083973969961995, -0.009202962179764268, 0.00963787551101453, 0.0016289565209105926]	[-0.7734120135978948, -0.3144817006802858, 0.20831164347443146, 0.002789140044482424, -0.002979565781352036, 0.005614094539350192]	[1.844621338501873, -2.2601246374722614, 17.151939173869806, -0.006044468190991891, 0.0006135810447664464, 0.005735904237880748]	[63.314110318942596, -39.33353233614531, 118.63684865689397, 0.0009785620503642036, -0.0013438922410025794, -0.007264757917437122]	[-59.4636664622517, 8.867527402896018, 92.0067698738566, -0.0003492258924219543, -0.0012777813504793636, 0.015875538156097484]	7.65492597909115	
815	1598.516493	4.559086	True	0.7607692733993716	0.6588562955436509	1.5424638581987673	1.366935075157379	1.013745176470298	0.6582872678934724	[-2.5515765419769014, -0.007782346272352214, 0.2549927700394638, 0.0015832558159462758, 0.0007671126695276115, -0.0016625012379705183]	[-0.07433811189982707, -0.503435037579629, 0.8830072872244533, -0.00012903106581494938, 0.0006179261115525982, 0.0012011691845796766]	[2.5673739359358776, -0.3014995266687676, 0.9664476205032784, 0.0012295677720581535, -0.00038871313176779546, -0.002459770520370563]	[-0.4276044709674676, -0.003618414302501296, -0.4640650470860349, 0.006443363179383757, 0.005239479467963605, 0.003866531697458199]	[-0.6832298797641649, -0.4055015463051255, -0.21556992213575019, -0.009158159894197604, 0.00948166321115919, 0.0012014210115937156]	[-0.810505841714185, -0.3197528549339917, 0.2796436644302139, 0.0025788151513293886, -0.0029988675338798072, 0.006630315006194524]	[3.1930403017527955, 3.6166034960298714, 15.774415072968614, -0.006608675435629321, 0.00029851530633731387, 0.0056251351075952034]	[58.9147767088013, -21.186645350133325, 115.29385074214431, 0.0011599644551248, -0.0018000671128075491, -0.006939642273933723]	[-39.463666462251716, -4.080633438794269, 87.95315273296931, -0.0006339073029616783, -0.000996462881763214, 0.0158309990705972]	6.908885700273936	
816	1598.876463	0.340638	True	0.7621921239141478	0.6607001021864969	1.5425366399976534	1.3684841356949673	1.0161745785025116	0.6619745278125356	[-2.555843931541925, -0.007762862204215577, 0.25037645317735147, 0.0016444450162439279, 0.0008189881811892281, -0.0016218449580932444]	[-0.08094127281317004, -0.5075225339690275, 0.8813080175052025, -0.00022018464809998712, 0.0007117466033705438, 0.0012110040162584695]	[2.5591607182351996, -0.30476391739811876, 0.9695770171108131, 0.0012541727284183686, -0.0004187917720717871, -0.0023885827198309303]	[-0.42514464671579805, 0.004629181415287394, -0.4598746970550504, 0.005786015731394903, 0.0051473764396446, 0.004248240860281463]	[-0.6381363012218065, -0.41035005369057187, -0.12523689801894683, -0.009071516103033707, 0.009279605340823605, 0.0007685038319237895]	[-0.8303082629927425, -0.33634252828991434, 0.3477648711618887, 0.002347145569568325, -0.0029984156926450268, 0.007615423189933462]	[4.541391742040595, 9.493213953007254, 14.396902996222925, -0.00707110612447355, 6.62705952545851e-05, 0.005823339307333281]	[54.51544338725513, -3.039753389867286, 111.9508413392998, 0.001605189631802612, -0.002293646372252778, -0.006995633292814741]	[-19.46366646225173, -17.02879008168665, 83.89952596128536, -0.0008981972706349221, -0.0007518432694836046, 0.015263155244117156]	6.763765788497818	
817	1599.232084	0.337959	True	0.7628886175303877	0.6632617820787464	1.543474483979719	1.369574241739198	1.018689812718071	0.6660198442481763	[-2.560080843756935, -0.0076351093734858535, 0.2457965118623964, 0.0016987808083326907, 0.0008698770574659347, -0.0015771745572157054]	[-0.08711134277139472, -0.5115790452743247, 0.8805002044740655, -0.00031027355104709, 0.0008033274216214056, 0.0012164951126898496]	[2.550835528025738, -0.3082523282647549, 0.9733708573001999, 0.0012763586273846592, -0.0004487834906039402, -0.002307719549002973]	[-0.4215014620272012, 0.018044744373895433, -0.45686591266825294, 0.0050717151869749105, 0.005043980583552544, 0.0046691121155889295]	[-0.5967160589223456, -0.39940162710942867, -0.037409603022324836, -0.00894474565713971, 0.00903380437408821, 0.00033425468108939975]	[-0.832758576097264, -0.36431208240150714, 0.41266075432228755, 0.0020963172834683567, -0.002978689557632356, 0.008565479942522367]	[5.889590823081905, 15.369433730172585, 13.01945346515607, -0.007795600100322103, 1.576835666102793e-05, 0.006421843471910191]	[50.116110714692525, 15.10714285389735, 108.60781213535454, 0.002022175737819547, -0.00275529086161109, -0.006986594043872031]	[0.5363335377482557, -29.976937438609866, 79.84588301887263, -0.0011316601496779517, -0.0005162833847261684, 0.014634600678390033]	6.809834524217418	
818	1599.574402	0.324791	True	0.7629500349024588	0.6663016123426284	1.5452056816294577	1.370308741749962	1.021335978121363	0.6702569134157468	[-2.564275363280515, -0.007347339312414464, 0.24124118969386307, 0.0017455062768123543, 0.0009198277319616331, -0.0015277310518668707]	[-0.09288518677467406, -0.5154460348296016, 0.8805586036390174, -0.00039889792618021835, 0.0008922593817702857, 0.001217627468130367]	[2.5425719773649402, -0.31207933390192694, 0.9777967420959349, 0.0012959633636225698, -0.0004785092107089748, -0.0022176371610717056]	[-0.41667212883726235, 0.0366521941250412, -0.45504328207307776, 0.004262766768473456, 0.004961871583165984, 0.005202748904122971]	[-0.5589820573085407, -0.37257060145789517, 0.04790051173355131, -0.008777978046799454, 0.008750082797678508, -0.00010179656448959451]	[-0.8177958654161792, -0.40372313859570497, 0.4743166421240844, 0.0018323056756971324, -0.0029425011374217243, 0.00945928014036567]	[7.236228730378192, 21.240890179560488, 11.642860001635162, -0.009135186027187561, 0.00048381733585995247, 0.008192687099914456]	[45.71678506137688, 33.25403994521229, 105.26462335310774, 0.002437320653848367, -0.0031267947240008935, -0.0069849670919028845]	[20.536333537748245, -42.924992992269814, 75.79211268188108, -0.00127439688478522, -0.00032653759391732874, 0.013669959373459597]	7.085062133199882	
819	1599.927289	0.334772	True	0.7624682190567712	0.6695789032275488	1.5476602612060715	1.3707949804747515	1.0241581126315276	0.674520470275964	[-2.5684155526821706, -0.006847548539755304, 0.23669868427073074, 0.0017838495071332003, 0.0009689047765346316, -0.0014727247839188239]	[-0.09829981299742796, -0.518964123114316, 0.8814578236541909, -0.0004856634805436376, 0.0009781385903135469, 0.0012143969638327835]	[2.5345443282771623, -0.31636007056600457, 0.9828221384410648, 0.0013128304781581212, -0.0005077897216733644, -0.002118791101680508]	[-0.4106526512413538, 0.06047918966013633, -0.4544120562511899, 0.003393892673582765, 0.004871654800486599, 0.005781577149607081]	[-0.5249472539716661, -0.3297708529260718, 0.1306820693941522, -0.008572203305962506, 0.00842366473187586, -0.0005370265402607754]	[-0.7853590004018226, -0.4546377225261081, 0.5327178973208001, 0.0015502442522721052, -0.00288702975170845, 0.010318178699836672]	[8.582680036393311, 27.111717332976887, 10.266385847001521, -0.009933065555866117, 0.0004789743696860494, 0.008876815288265824]	[41.31746027600762, 51.40093399196691, 101.9214195342375, 0.0028378495342633926, -0.00357872323247459, -0.006941331911270811]	[40.536333537748234, -55.873038256793805, 71.73833058601925, -0.001500277152813209, -9.206424511758917e-05, 0.013050187812264554]	7.60516458737543	
820	1600.279110	0.333641	True	0.7615355768090057	0.6728510834023587	1.5507690112725898	1.3711440200590912	1.0272014054755148	0.6786463619677099	[-2.572489449037975, -0.006083461503156575, 0.23215714122045625, 0.0018130304501743897, 0.0010171794042410202, -0.0014113497834778188]	[-0.10339237004803657, -0.5219730834650543, 0.8831723280858482, -0.000570190357381838, 0.0010605670431654926, 0.0012068254497133145]	[2.526927501344892, -0.32121023114315767, 0.9884143807530688, 0.0013268075767176957, -0.0005364441592484897, -0.0020116147187501767]	[-0.40343922139751853, 0.08955277893818812, -0.4549773570006837, 0.002428667001691393, 0.0048040882099730986, 0.006476532532446749]	[-0.4946246536329027, -0.2709157998171547, 0.21092363182246932, -0.008329332099940571, 0.008060504183931415, -0.0009688887293048473]	[-0.7353866347536734, -0.5171181858596975, 0.5878498091815132, 0.0012558082850461277, -0.002814786008965998, 0.011125229742106701]	[9.928712615200903, 32.98103721264139, 8.890206445548374, -0.011329270760111134, 0.0009636781923693887, 0.010690270022669179]	[36.91813741827049, 69.5478172379463, 98.57818930758192, 0.0032100646101866086, -0.003940422898203347, -0.00685709901191852]	[60.53633353774822, -68.82106250780319, 67.6845282388058, -0.0016410524828295162, 0.00010226770405437463, 0.012162317977776352]	8.364990241490267	
821	1604.800772	4.503929	True	0.7602110653645161	0.6759018329353833	1.5544708753973624	1.3714325880666354	1.0304669913643232	0.6824642947707841	[-2.576540663525344, -0.005115205379554436, 0.22764588811904624, 0.0018324539985012682, 0.001064617312601916, -0.0013428743602571492]	[-0.10819977528410071, -0.5243144020107597, 0.885672280316003, -0.000652151699981196, 0.001139095146114352, 0.0011949833849993043]	[2.51987009095298, -0.32667600894384613, 0.9944862533774516, 0.0013378362625383665, -0.0005641861058237259, -0.0018966478708506579]	[-0.406131479826849, 0.10134547065371742, -0.44846126341320586, 0.001440574809684564, 0.004707197445415417, 0.007201749830017456]	[-0.46795319362685217, -0.19643131185222892, 0.28778147810815563, -0.008058078711185862, 0.007644300908772037, -0.0013902328877071482]	[-0.6732519827759724, -0.5772294619616287, 0.6287901038799693, 0.0009620982977185183, -0.0027021812541963334, 0.01187605681651812]	[-1.4722947418971266, 12.981037212641397, 17.018410482417064, -0.011568390411533803, 0.0006151610756319413, 0.011124755386872295]	[32.60390014482454, 87.10642688138348, 94.28002074191203, 0.003446341401237187, -0.004568572785353123, -0.00665894803105663]	[74.29728433803652, -65.71514040136424, 51.11531366506694, -0.0015788436804391201, 0.000673817891687618, 0.011208207323050695]	8.11115163308971	
822	1606.842320	2.022248	True	0.7585218023922433	0.6785353025216097	1.5587019011275136	1.3717177424757272	1.0338980303528529	0.6858064488225742	[-2.580668353008172, -0.004116128787630752, 0.22323549994438688, 0.0018420738582821316, 0.00111086347478746, -0.0012673843258415704]	[-0.11276020306601685, -0.5258570337483522, 0.8888979012637337, -0.0007312305396848105, 0.0012134165161863388, 0.0011790597400783826]	[2.5134942181543254, -0.3327335860174208, 1.0008956554930504, 0.001345769597919918, -0.0005907555882512625, -0.0017742658218715447]	[-0.4187140241962203, 0.09576360592929352, -0.43486788524672404, 0.00046601657011561247, 0.004568514582985024, 0.007879716413797519]	[-0.4452442070426442, -0.11138151623889549, 0.3561084757193366, -0.007751737122637806, 0.007220011306546769, -0.0017845009331757392]	[-0.598913083262167, -0.6349562868538595, 0.6554730344221406, 0.0006382745756844854, -0.0025781057539297904, 0.012607992034982175]	[-12.81569329687351, -7.018962787358603, 25.10521742823071, -0.011248320771723599, 6.723668430447694e-05, 0.01031963132447904]	[27.94700027752576, 98.75982992023924, 84.09349843114356, 0.003794217114681556, -0.004485097786658735, -0.006197183105966468]	[88.05738434664897, -62.606470019959204, 34.54417280847424, -0.0020162332127517404, 0.0007838685387836707, 0.01085404046549913]	8.160275976599006	
823	1611.186961	4.313192	True	0.7565102017004147	0.6806849510002215	1.5633895354106422	1.3720279997168376	1.037449736538652	0.688623629541675	[-2.5848654853207127, -0.003175762759270981, 0.2189206549480131, 0.0018419876488192858, 0.0011555572568981503, -0.0011853053278645781]	[-0.11705631032600247, -0.5265710291026093, 0.8927207270357084, -0.0008070861515913156, 0.0012833129405988037, 0.0011592258129597924]	[2.5078632757153594, -0.3393475467624584, 1.007497576022104, 0.0013504115973396933, -0.0006160110427726242, -0.001644812649538038]	[-0.41996477070171695, 0.08968173873279701, -0.429391307413865, -0.0005025720211829007, 0.004399237650126415, 0.008520039002426467]	[-0.41508090697888367, -0.030927989334908278, 0.4073134055212049, -0.0074122836262069435, 0.0067602441901387905, -0.0021718122181834383]	[-0.5241720546394302, -0.6880267982405556, 0.6673827938634161, 0.0003053944769890353, -0.0024373360056670324, 0.013289922048188876]	[0.2434347769323555, -7.557658581203902, 15.721489650191302, -0.01107335943599253, -0.0003023005047769694, 0.00967118632030638]	[36.41241357035928, 92.95883587618759, 64.09349843114356, 0.0041154157001467104, -0.0048486607910536855, -0.00605851948448054]	[88.21962352434174, -56.90707147707287, 17.4550420795225, -0.00212303952978075, 0.0009794827020441267, 0.010004470622079301]	7.032823581570689	
824	1611.539365	0.333987	True	0.7542318643036426	0.6824201962820651	1.568463279129031	1.3723461639674222	1.0411028269030136	0.6909750898042119	[-2.5890186272589086, -0.002299180454081609, 0.2146198506256899, 0.001832279299160644, 0.001198655531202101, -0.0010970509531534652]	[-0.12101350047127675, -0.5265024508381845, 0.8969689068679669, -0.0008793903269710835, 0.0013484490873779495, 0.0011355516201217994]	[2.50298164721685, -0.3464708338317776, 1.014144078166118, 0.0013516749246085774, -0.0006397966392705413, -0.001508806029998465]	[-0.4098441688522277, 0.08309722568751311, -0.4320680056711796, -0.001460336818684117, 0.0042516578245450475, 0.009115385445677568]	[-0.3774371550157085, 0.04490431075778772, 0.4413189698219727, -0.007040236307945765, 0.006268992867726372, -0.0025523148417287704]	[-0.4490274811610975, -0.7364157116521536, 0.6644526839884658, -3.5923611566501964e-05, -0.0022823133467520145, 0.01391825822103583]	[13.302310744380534, -8.096345495066751, 6.3379543057408725, -0.010844522962671148, 0.00016125181465026668, 0.008908318430299109]	[44.87782554573001, 87.15783069606982, 44.09349843114356, 0.004434155558467238, -0.005157017080860136, -0.005922707240517995]	[88.38185736400713, -51.20766059346945, 0.3659060815348987, -0.002227344522245376, 0.0011382976371589418, 0.00910110849203151]	6.709872845880306	
825	1611.903055	0.345416	True	0.7517422241139933	0.6838091503908137	1.5738515125341714	1.3726544964627037	1.0448373420867996	0.6929185060824924	[-2.5930139614313408, -0.0014914498148023974, 0.21025120852590945, 0.001813077916858401, 0.0012407418840476158, -0.0010031226626027537]	[-0.12455695186249954, -0.5256976654648707, 0.9014698220942973, -0.0009478318513486233, 0.0014085250772647461, 0.0011081198062843107]	[2.4988537308764087, -0.35405611394707887, 1.0206865608677587, 0.0013494896651913876, -0.000661973345525753, -0.0013667960265767321]	[-0.38831303136399564, 0.07600743723433964, -0.44293424423230826, -0.0024030643434254776, 0.0041987613446505135, 0.009655272381818097]	[-0.33228672591595765, 0.11609028189993162, 0.4580475219537125, -0.0066384959189413496, 0.0057493380297606944, -0.0029233356475345603]	[-0.3734779450163314, -0.7800975986891452, 0.6466157054538794, -0.00038283401775721847, -0.0021139795618892233, 0.0144901191535186]	[26.360356443597386, -8.634990470802148, -3.044956936961942, -0.010572122515048486, 0.0017852370446837158, 0.0079812317328572]	[53.34323280748172, 81.35680673532019, 24.09349843114356, 0.004713205719669409, -0.005425776615458961, -0.005744694594670507]	[88.54408147946597, -45.50823014463894, -16.72323520427449, -0.0022938259765731997, 0.001284775488506906, 0.00815549630620126]	6.52478296370276	
826	1614.361938	2.440667	True	0.7489289280830379	0.684919426094829	1.5795720649781158	1.3729344677267221	1.0484789611093184	0.6945105950057029	[-2.596881038990053, -0.0007496678147822613, 0.20584061724419683, 0.0017849173516242397, 0.001282189403998701, -0.0009041067530384067]	[-0.1276124600822732, -0.5242055295129755, 0.9060500886909786, -0.001012121884852995, 0.0014632165009798774, 0.00107658381324071]	[2.49548271927779, -0.3620536164573125, 1.0269755438015653, 0.0013437980835659968, -0.0006824058576599563, -0.0012190357705394292]	[-0.3841278599668069, 0.07001604833226543, -0.4404215253332052, -0.00325395059030362, 0.004125277201367284, 0.010133291252833073]	[-0.2797731952349328, 0.18216709111570012, 0.45742106469677873, -0.006208526954908533, 0.005193357029704013, -0.0033734644222911648]	[-0.2977660621675324, -0.8186138931416447, 0.6137620031663773, -0.0007357262715697449, -0.0019320715779800365, 0.015067824253493787]	[6.360356443597386, -7.331316114696793, 12.362505708968484, -0.009096893410931398, 0.0015605390812369713, 0.006955714408649616]	[61.61360288160867, 75.05389193083968, 4.0934984311435585, 0.004976416559328334, -0.005831550533771362, -0.006981683881495424]	[88.42614177968917, -39.312176096545464, -33.86120791861528, -0.0023744798066510633, 0.0014385447411138595, 0.008208768324094142]	6.472402820501322	
827	1619.287757	4.906609	True	0.7456468755808101	0.6857524395485072	1.5856456267072003	1.3731984698794932	1.0517943850477043	0.6957651689230583	[-2.6007399812085263, -6.590339290743948e-05, 0.20148211443342628, 0.001748355207559353, 0.0013227337066690852, -0.0008005331301786109]	[-0.13016026700244193, -0.5220747516034161, 0.9105356346635082, -0.0010719862091038178, 0.0015122217169676042, 0.0010406392199724813]	[2.4928688618974735, -0.37040839671768055, 1.0328609180740498, 0.001334550455933337, -0.0007009628995165468, -0.001065804669394465]	[-0.3866423967701339, 0.06453121764824168, -0.4325170194450102, -0.004085155094711475, 0.0040190867942148404, 0.010567368254364502]	[-0.23064260650534008, 0.24364920497165868, 0.4393612486969485, -0.0057518064507643615, 0.004613531464894834, -0.003805546269227783]	[-0.2222378309010734, -0.851391272268452, 0.5658746348462808, -0.0010926242030779498, -0.0017376789479390004, 0.015583708945182701]	[-1.3479769524986986, -6.713314307773582, 18.5360906548936, -0.008800811094633104, 0.001141982549083733, 0.006220720019923842]	[57.51803007088462, 69.37282493711305, -15.906501568856442, 0.005224365574456585, -0.0060488224134053106, -0.006662055204036828]	[87.91033356339993, -32.49073769183953, -50.940833738311404, -0.0024316441461623723, 0.0015783145261964247, 0.00718136457107351]	6.355505173141704	
828	1625.783011	6.471350	True	0.7419496540106906	0.6862181745450292	1.5919626168037784	1.3735026879892132	1.0546958871371588	0.696637667584943	[-2.60462761274414, 0.000563887441133035, 0.19720141371989652, 0.0017036104342464478, 0.001362050216078683, -0.0006928494424506776]	[-0.13225620674444355, -0.5193530359843742, 0.9147519721093906, -0.001127169881886021, 0.0015553171768341203, 0.0010004630414070378]	[2.4910085634943635, -0.3790595386537384, 1.0381930686511724, 0.0013217205425762335, -0.0007175267024495874, -0.0009077274153838213]	[-0.38982967525306295, 0.0593612312244874, -0.4248758412716569, -0.0048921851546566905, 0.003880302958802608, 0.010956022940465574]	[-0.1892586200559142, 0.3002460657386971, 0.4038358269673201, -0.005270866901943849, 0.004012882575892126, -0.0042205024097639945]	[-0.14731417400921942, -0.8778106357496184, 0.5030685743176903, -0.001450869171788305, -0.001532517052299135, 0.016036437346129796]	[-2.1104286142162283, -6.318398257634603, 18.1930000797365, -0.008454290549289372, 0.0007249597090149793, 0.0054651662047382485]	[48.42671045431275, 63.38713110886232, -35.853197295430206, 0.005440943078926131, -0.006230112004910023, -0.006358397134999928]	[86.91203800760316, -24.99497929914215, -67.81066278802027, -0.002454654121852215, 0.0016944700579425963, 0.0061369608491368185]	6.462213742303813	
829	1626.108084	0.306821	True	0.7379557844502637	0.6862019311940262	1.5983682802412404	1.3739153233348131	1.0571458707817087	0.6970679573689876	[-2.6085506533146003, 0.0011428217565808124, 0.19299588705506926, 0.0016509309337689306, 0.0013998152861789675, -0.0005815116604215779]	[-0.1339780983488019, -0.516089722916363, 0.9185241263416398, -0.0011774336091162794, 0.0015922986058838633, 0.000956228003240816]	[2.4898960908176746, -0.3879428542310489, 1.0428226189228027, 0.0013052981589847545, -0.0007319893395468309, -0.0007454368066448049]	[-0.3936920657691263, 0.05450784706434075, -0.41749917968466227, -0.005673723151288249, 0.003708991676346836, 0.011299056153165891]	[-0.15564846792806605, 0.35193114890897376, 0.350765950837162, -0.004766323801926195, 0.003392222911815297, -0.004618257754796658]	[-0.07299720103328361, -0.8978374793702156, 0.42527647099435156, -0.0018099277319922797, -0.0013168464516879284, 0.016425732542255222]	[-2.872880275933758, -5.923482207495623, 17.8499095045794, -0.008107770003945641, 0.0003079368689462255, 0.004709612389552655]	[39.335390837740874, 57.40143728061159, -55.79989302200397, 0.005657520583395678, -0.006411401596414736, -0.0060547390659630275]	[85.91374245180639, -17.499220906444776, -84.68049183772914, -0.002477664097542058, 0.0018106255896887678, 0.005092557127200128]	6.9057266093021585	
830	1629.987368	3.860755	True	0.7337657706095805	0.6856290229492118	1.6047169712680331	1.374484909848514	1.0590956844858102	0.697020784067194	[-2.612515772362828, 0.001674027778281411, 0.18886291299106525, 0.0015904704707019163, 0.0014356564615444, -0.0004670456304300285]	[-0.13538876299259178, -0.512336590675477, 0.9216768795856388, -0.0012224327344424043, 0.0016230686437197221, 0.0009081360760638064]	[2.4895103619612975, -0.3969915965308605, 1.04659919635825, 0.0012851817398598477, -0.0007442832906575329, -0.0005795366531512736]	[-0.398217258717297, 0.04997122109276235, -0.4103845434304069, -0.006449886203347589, 0.0034952971930979695, 0.011582679210198085]	[-0.12678118741551922, 0.39824371205624237, 0.28017969193348913, -0.004216505420934827, 0.0027721076354787237, -0.004992999000635072]	[-0.002350735259835094, -0.9109950542253364, 0.33236900917246986, -0.0021886312084771907, -0.0010984897757672822, 0.01675768955399034]	[-3.6184675588551665, -5.530412932561804, 17.51104770091841, -0.008103022837856348, -0.00026830681878313857, 0.0037371154132026336]	[33.75494746498047, 50.91790899300004, -75.62349867079242, 0.006230613311980561, -0.0062779582828374515, -0.005659475510826766]	[81.40064966459138, -9.496470162816927, -101.6210715269826, -0.0028099657521780527, 0.0018062964455271755, 0.004149900886339856]	7.493798614221284	
831	1632.579471	2.572529	True	0.7294619025523617	0.6844970105895173	1.6108726902844372	1.3752429900023635	1.060485635798168	0.6965260166012007	[-2.6165295176071415, 0.0021606365507625945, 0.184799891547569, 0.0015224247221016392, 0.001469247671620215, -0.00034993917425323707]	[-0.13653595073285196, -0.5081478782941615, 0.9240347768307285, -0.0012618191092339645, 0.0016475268165027528, 0.0008563889317170218]	[2.4897885040551375, -0.40611979597893105, 1.0494099552615745, 0.0012613060808709087, -0.0007543509974224064, -0.0004106861455815334]	[-0.40339333278664397, 0.04575152528092042, -0.40353002824769196, -0.007192127928492715, 0.0032583899482456903, 0.011828274580952012]	[-0.10267391858933331, 0.43915246696343885, 0.19200005053819558, -0.0036424351490070665, 0.0021313072088730753, -0.005350594623557675]	[0.0593405298508954, -0.9139036383792711, 0.23198933038452227, -0.002560863784893562, -0.0008716258956458517, 0.017015128063163337]	[-4.3476831393741895, -5.139172035814749, 17.175728236156317, -0.0076614049394073715, -0.0005405737358299849, 0.0031101488172650543]	[28.17398616264687, 44.43195275046145, -95.44471975534307, 0.0064779923365845945, -0.006498468549402109, -0.00535951331619]	[70.83557822624034, 2.3397055630387484, -109.71352172958527, -0.0027329487092948466, 0.0018999759254404373, 0.002936974100311338]	7.756699127478511	
832	1636.134485	3.535852	True	0.7251313817088078	0.6828869524966741	1.616689804707338	1.376235164182292	1.061257475998786	0.6957254881888012	[-2.620596514170604, 0.0026055790666817324, 0.1808045998330579, 0.00144707816169705, 0.0015002674471627, -0.0002306416479637994]	[-0.1374676151273405, -0.5035783030221913, 0.9254218367378961, -0.0012955421157695092, 0.0016655525817854103, 0.0008012247725335076]	[2.4905998531658873, -0.4152033058051771, 1.051255965810763, 0.001233794000644426, -0.0007622364752040858, -0.0002397084748126022]	[-0.4088475706234458, 0.04180849821000742, -0.39686137772793356, -0.007911257029124848, 0.0029800172257321146, 0.012022100849097795]	[-0.08334932777769444, 0.4745943088005224, 0.08619386386013835, -0.0030826318878772172, 0.0014870370829402964, -0.00567784376303847]	[0.10382649319433274, -0.9022738056291038, 0.13928615851734197, -0.0029151863880411168, -0.0006624488860382658, 0.017182460577519272]	[-4.646384088004291, -4.796131390345549, 16.92695895544509, -0.007412564586531335, -0.0011083697611603764, 0.002266462096962813]	[22.58623296268, 37.907274459310734, -115.21285839117505, 0.00612232669947265, -0.006458013222937212, -0.004849999239957785]	[50.835578226240344, 19.03161797234893, -100.38543907700009, -0.0024826573266539913, 0.0015802133874501653, 0.0014804088978003344]	7.406780504380787	
833	1638.567782	2.408527	True	0.7208483566592995	0.6809267619901557	1.6220590343733166	1.3774852130169857	1.061389559925422	0.6947913656647227	[-2.624719423868753, 0.0030115820906274414, 0.17687519762024898, 0.0013648086361145373, 0.0015283811360504718, -0.00010962156643402044]	[-0.1382387467771981, -0.4987138457537475, 0.9257376588509675, -0.0013235914365948454, 0.0016770963298177808, 0.0007428556022524218]	[2.4917720372575194, -0.42409627341090345, 1.0522142599865068, 0.0012027733965142501, -0.0007680371810892205, -6.742182976167532e-05]	[-0.4145603733061825, 0.03814134560414289, -0.39037551773823953, -0.008577736987266334, 0.002675831266528787, 0.01217406202802478]	[-0.0702233209608758, 0.49835479762591123, -0.022092643377259417, -0.0025065935247859353, 0.0008362422875004854, -0.005993172363870723]	[0.13104676891300487, -0.8760256754743361, 0.05429645872038993, -0.0032620412480134572, -0.0004554072471452232, 0.01727631598365784]	[-4.921444974829897, -4.455773850600842, 16.682679808286625, -0.0067109187473297065, -0.0014299787548578628, 0.0015845170403665284]	[15.392359838495148, 24.28934446609667, -117.5107322441054, 0.006268170212799194, -0.00648157880017666, -0.004636780096443524]	[30.835578226240344, 35.72469019367071, -91.05470643865519, -0.0024088832414292526, 0.0015150584628770606, 0.00029563171388002126]	6.68605044466772	
834	1643.796097	5.208330	True	0.716683094877646	0.6787426443034323	1.6269379679193905	1.3789388410974186	1.0609558385235276	0.6938092767504693	[-2.6288732882037205, 0.003378204711444717, 0.17301484391298447, 0.001276098352607069, 0.0015533619317893547, 1.2663941367327115e-05]	[-0.13891472603668628, -0.49369946598517034, 0.9250522931618904, -0.0013458375216684657, 0.0016821050438266824, 0.0006814664935812935]	[2.493131986894136, -0.43265144023161256, 1.0523653440439271, 0.0011683220664824956, -0.0007717391649825691, 0.00010545182266858574]	[-0.4150255573252822, 0.03411756226967454, -0.3830653552376013, -0.009200248264735094, 0.002351768428675108, 0.012276459248203848]	[-0.06402391494444994, 0.504805884093841, -0.11393587800481061, -0.0019210117640406758, 0.00018129140171299992, -0.006283497693953851]	[0.14094075894940955, -0.8349388433549356, -0.022317389010036, -0.0036009858588321136, -0.00024374257122740327, 0.0172992758849546]	[1.1255804411869645, -4.8425958633616215, 17.594898146523526, -0.006167561593165111, -0.0016622651510103206, 0.0007825898914986374]	[7.3877605563733155, 4.289344466096669, -98.08260107765234, 0.00631982949583432, -0.006482498403869338, -0.00421552923876161]	[10.835578226240344, 52.579592076781566, -81.00390683148085, -0.0023368953209190403, 0.001562957850568204, -0.0008427867086886658]	5.370017913193028	
